Time Stamp (ns since boot),xGyro (rad/s),yGyro (rad/s),zGyro (rad/s), xAccel (g), yAccel (g), zAccel (g), xMag (uT), yMag (uT), zMag (uT), Temp (C), Roll (deg), Pitch (deg), Yaw (deg), Yaw Accuracy (deg)
1006461908098,0.0014146712,-0.0020306604,0.0012815131,0.35194764,0.019153614,9.854534,-31.499485,2.6730282,-71.02546,N/A,-2.279703,0.15870734,88.48784,180.0
1006466950261,3.4940674E-4,-0.0030959249,0.0012815131,0.38067806,0.0023942017,9.844957,-31.499485,2.6730282,-71.02546,N/A,-2.281597,0.15861899,88.487854,180.0
1006471989936,-0.0028463865,0.0032956619,-8.490158E-4,0.39264908,0.023942016,9.856929,-31.513828,2.0588136,-71.68316,N/A,-2.2815967,0.15861888,88.48784,180.0
1006477031050,-7.158577E-4,9.986854E-5,2.1624868E-4,0.40940848,0.023942016,9.878476,-31.339533,1.6399884,-72.0594,N/A,-2.2824714,0.15820178,88.48782,180.0
1006482069567,0.0014146712,0.0032956619,2.1624868E-4,0.40940848,0.023942016,9.878476,-31.339533,1.6399884,-72.0594,N/A,-2.2824712,0.15820189,88.48782,180.0
1006487109605,0.0014146712,0.0032956619,2.1624868E-4,0.37110126,0.0,9.873688,-31.12449,1.3676974,-72.27129,N/A,-2.2845674,0.15660954,88.48778,180.0
1006492147928,3.4940674E-4,-9.653959E-4,0.0012815131,0.36870706,0.02873042,9.854534,-31.12449,1.3676974,-72.27129,N/A,-2.2845674,0.15660922,88.48778,180.0
1006497187104,3.4940674E-4,-0.0020306604,2.1624868E-4,0.4213795,0.06703765,9.895236,-31.12449,1.3676974,-72.27129,N/A,-2.2857358,0.15471436,88.487686,180.0
1006502223410,-0.0017811222,0.0032956619,2.1624868E-4,0.3878607,0.035913024,9.825804,-31.029064,0.848133,-72.71163,N/A,-2.285736,0.15471447,88.487686,180.0
1006507260960,-7.158577E-4,9.986854E-5,-8.490158E-4,0.40701428,0.016759412,9.813833,-31.106153,0.16486195,-73.25557,N/A,-2.2856612,0.15410331,88.48767,180.0
1006512295859,3.4940674E-4,9.986854E-5,2.1624868E-4,0.4165911,0.05267244,9.945514,-31.106153,0.16486195,-73.25557,N/A,-2.2856612,0.1541032,88.48767,180.0
1006517332148,0.0014146712,0.0022303974,0.0012815131,0.38307226,0.062249243,9.873688,-31.106153,0.16486195,-73.25557,N/A,-2.2851849,0.15315259,88.48764,180.0
1006522364651,-7.158577E-4,-0.0030959249,0.0012815131,0.40462008,0.031124622,9.868899,-31.242952,-0.14213672,-73.42952,N/A,-2.2851849,0.15315238,88.487625,180.0
1006527397998,-7.158577E-4,9.986854E-5,-8.490158E-4,0.34955344,0.035913024,9.904813,-31.242952,-0.14213672,-73.42952,N/A,-2.2851849,0.15315238,88.487625,180.0
1006532428499,3.4940674E-4,0.0043609263,2.1624868E-4,0.4429273,-0.02633622,9.94312,-31.210455,0.17734873,-72.95437,N/A,-2.2875752,0.1519567,88.487595,180.0
1006537460324,0.0014146712,-9.653959E-4,0.0023467776,0.37349546,0.033518825,9.85214,-31.210455,0.17734873,-72.95437,N/A,-2.2858834,0.15112066,88.48755,180.0
1006542489577,-7.158577E-4,0.001165133,2.1624868E-4,0.4141969,0.055066638,9.837775,-31.007034,0.81444794,-72.18904,N/A,-2.2858837,0.15112044,88.48755,180.0
1006547520304,0.0024799355,0.001165133,-8.490158E-4,0.40701428,0.023942016,9.876082,-31.007034,0.81444794,-72.18904,N/A,-2.2866468,0.15287803,88.487625,180.0
1006552549732,-7.158577E-4,-0.0020306604,0.0023467776,0.39983168,-0.021547815,9.878476,-30.955256,1.4696938,-71.622215,N/A,-2.2866468,0.15287782,88.487625,180.0
1006557581314,0.0024799355,-9.653959E-4,2.1624868E-4,0.39983168,0.011971008,9.837775,-30.955256,1.4696938,-71.622215,N/A,-2.2878497,0.15345843,88.48764,180.0
1006562610700,0.0014146712,0.001165133,-0.0019142802,0.33758244,0.04070143,9.854534,-31.238533,1.8257374,-71.36631,N/A,-2.2878497,0.15345801,88.48764,180.0
1006567641723,-7.158577E-4,-0.0020306604,0.0012815131,0.40222588,0.007182605,9.840169,-31.238533,1.8257374,-71.36631,N/A,-2.2878017,0.15486209,88.487686,180.0
1006572670322,-0.0017811222,-9.653959E-4,0.0012815131,0.35913026,0.016759412,9.830592,-31.558945,1.7976686,-71.24276,N/A,-2.2878017,0.15486209,88.487686,180.0
1006577700468,3.4940674E-4,0.001165133,-8.490158E-4,0.3878607,0.047884032,9.818622,-31.558945,1.7976686,-71.24276,N/A,-2.2877898,0.1532915,88.487656,180.0
1006582728172,-0.0017811222,-0.0030959249,0.003412042,0.4309563,0.009576807,9.885659,-31.774286,1.7401708,-71.051,N/A,-2.2877898,0.15329129,88.48764,180.0
1006587757562,-0.0017811222,-9.653959E-4,2.1624868E-4,0.38307226,0.009576807,9.888053,-31.774286,1.7401708,-71.051,N/A,-2.2878249,0.15451989,88.487686,180.0
1006592783189,3.4940674E-4,9.986854E-5,-0.0019142802,0.38067806,0.019153614,9.902418,-32.000736,1.6057687,-71.06504,N/A,-2.287825,0.15451968,88.487686,180.0
1006597809748,-0.0028463865,-0.0041611893,0.0012815131,0.3878607,0.031124622,9.900024,-32.000736,1.6057687,-71.06504,N/A,-2.288428,0.15273148,88.48761,180.0
1006602834800,-5.8269966E-4,0.0014479606,0.0018975022,0.39743748,0.021547815,9.907207,-32.15797,1.3795885,-71.37503,N/A,-2.288428,0.15273125,88.48761,180.0
1006607862148,-5.8269966E-4,0.0025132252,8.322378E-4,0.40462008,0.033518825,9.837775,-32.11741,1.4661245,-71.42352,N/A,-2.2866828,0.1527237,88.487625,180.0
1006612887611,0.0015478292,-0.0017478326,8.322378E-4,0.40222588,0.045489833,9.840169,-32.11741,1.4661245,-71.42352,N/A,-2.2866828,0.15272348,88.487625,180.0
1006617914450,4.825648E-4,3.8269625E-4,-0.001298291,0.36870706,-0.016759412,9.864111,-31.997828,1.8036518,-71.11483,N/A,-2.2858331,0.15171629,88.48758,180.0
1006622937593,0.0015478292,-6.825682E-4,-2.330266E-4,0.39743748,0.016759412,9.873688,-31.997828,1.8036518,-71.11483,N/A,-2.2858331,0.15171598,88.487564,180.0
1006627962896,4.825648E-4,-0.0038783615,-0.001298291,0.4141969,-0.0023942017,9.888053,-32.020073,2.053193,-70.83028,N/A,-2.2869508,0.15187514,88.487595,180.0
1006632986049,-0.0016479641,0.0014479606,8.322378E-4,0.3878607,0.05267244,9.821015,-32.020073,2.053193,-70.83028,N/A,-2.2869508,0.15187493,88.48758,180.0
1006638010949,0.0015478292,-6.825682E-4,8.322378E-4,0.40462008,-0.009576807,9.832987,-32.03141,2.1816213,-70.64327,N/A,-2.2859986,0.1510304,88.48755,180.0
1006643033529,-5.8269966E-4,-6.825682E-4,0.0018975022,0.38307226,0.062249243,9.883265,-32.03141,2.1816213,-70.64327,N/A,-2.2859986,0.1510304,88.48755,180.0
1006648056545,-5.8269966E-4,3.8269625E-4,-0.0023635554,0.36870706,-0.009576807,9.861717,-31.820026,2.3084378,-70.53247,N/A,-2.2857926,0.15103349,88.48755,180.0
1006653077819,-5.8269966E-4,-0.0017478326,-0.001298291,0.39743748,-0.019153614,9.895236,-31.820026,2.3084378,-70.53247,N/A,-2.285793,0.15103318,88.48755,180.0
1006658099845,-5.8269966E-4,-0.0017478326,8.322378E-4,0.4381389,0.08379706,9.849746,-31.670317,2.357418,-70.68782,N/A,-2.2865314,0.15195884,88.487595,180.0
1006663120294,4.825648E-4,3.8269625E-4,-2.330266E-4,0.4165911,0.038307227,9.871294,-31.670317,2.357418,-70.68782,N/A,-2.2865314,0.15195851,88.48758,180.0
1006668142755,-0.0027132286,-6.825682E-4,8.322378E-4,0.3878607,0.0047884034,9.866506,-31.8395,2.1665251,-70.95439,N/A,-2.285757,0.15011965,88.48752,180.0
1006673163058,4.825648E-4,0.0025132252,-0.0023635554,0.4309563,0.007182605,9.835381,-31.8395,2.1665251,-70.95439,N/A,-2.285757,0.15011944,88.48752,180.0
1006678183860,4.825648E-4,0.0025132252,-0.0023635554,0.4189853,0.06703765,9.854534,-32.06069,1.9359757,-70.90211,N/A,-2.2862854,0.15006576,88.48752,180.0
1006683203016,-5.8269966E-4,-0.0017478326,-0.001298291,0.39743748,0.0023942017,9.816227,-32.06069,1.9359757,-70.90211,N/A,-2.2862854,0.15006533,88.4875,180.0
1006688224323,-0.0016479641,-0.002813097,8.322378E-4,0.39264908,0.038307227,9.8042555,-32.17386,1.8286277,-70.826675,N/A,-2.286288,0.15009683,88.48752,180.0
1006693242198,-5.8269966E-4,0.0014479606,-2.330266E-4,0.4333505,0.023942016,9.830592,-32.17386,1.8286277,-70.826675,N/A,-2.2862885,0.15009663,88.48752,180.0
1006698262405,-0.0016479641,3.8269625E-4,0.0018975022,0.39025488,0.05746084,9.902418,-32.294678,1.831063,-71.03719,N/A,-2.2854903,0.14726765,88.48741,180.0
1006703280612,-5.8269966E-4,0.0014479606,-0.0023635554,0.38307226,0.031124622,9.871294,-32.294678,1.831063,-71.03719,N/A,-2.2854903,0.14726722,88.4874,180.0
1006708300666,-5.8269966E-4,0.0014479606,-0.0023635554,0.37110126,0.031124622,9.871294,-32.350704,1.9448335,-71.22383,N/A,-2.2878354,0.14975855,88.4875,180.0
1006713318489,4.825648E-4,-0.002813097,-2.330266E-4,0.40940848,0.023942016,9.883265,-32.350704,1.9448335,-71.22383,N/A,-2.2878358,0.1497581,88.4875,180.0
1006718338045,4.825648E-4,-0.002813097,-2.330266E-4,0.4405331,0.02873042,9.878476,-32.350704,1.9448335,-71.22383,N/A,-2.2889402,0.14835274,88.48744,180.0
1006723354111,4.825648E-4,0.0025132252,-0.0023635554,0.39983168,0.021547815,9.89763,-32.216225,2.0075996,-71.27303,N/A,-2.2889404,0.14835252,88.48744,180.0
1006728373730,-0.0016479641,-6.825682E-4,-2.330266E-4,0.39264908,0.02633622,9.902418,-32.216225,2.0075996,-71.27303,N/A,-2.2899814,0.1489734,88.48749,180.0
1006733390753,0.0036783582,-0.0017478326,-2.330266E-4,0.36631286,0.033518825,9.844957,-31.972843,1.8925408,-71.29883,N/A,-2.2899814,0.1489733,88.48747,180.0
1006738409326,0.0036783582,0.0014479606,-2.330266E-4,0.34715924,0.031124622,9.902418,-31.972843,1.8925408,-71.29883,N/A,-2.291403,0.14934011,88.48749,180.0
1006743425581,-5.8269966E-4,-0.002813097,-2.330266E-4,0.39983168,0.031124622,9.813833,-31.79244,1.4332498,-71.43452,N/A,-2.2914033,0.14934011,88.48749,180.0
1006748442260,-5.8269966E-4,-0.002813097,-2.330266E-4,0.35673606,-0.009576807,9.880871,-31.766909,0.84109193,-71.610695,N/A,-2.2907615,0.15062098,88.48755,180.0
1006753457264,-5.8269966E-4,0.0025132252,-0.001298291,0.45968673,0.021547815,9.873688,-31.766909,0.84109193,-71.610695,N/A,-2.2907615,0.15062067,88.48755,180.0
1006758474348,4.825648E-4,-6.825682E-4,8.322378E-4,0.38307226,0.02633622,9.82341,-31.946589,0.54766655,-71.622856,N/A,-2.2904139,0.15071388,88.48755,180.0
1006763488082,0.0026130937,0.004643754,-0.001298291,0.3878607,0.02633622,9.809045,-31.946589,0.54766655,-71.622856,N/A,-2.2904139,0.15071344,88.48755,180.0
1006768503012,0.0026130937,0.004643754,-0.001298291,0.40222588,0.035913024,9.952697,-32.24067,0.3362288,-71.658195,N/A,-2.2921212,0.15064174,88.48755,180.0
1006773515377,-0.0016479641,-6.825682E-4,-0.001298291,0.39264908,0.02873042,9.904813,-32.427246,-0.12081646,-71.912895,N/A,-2.2921214,0.15064143,88.48755,180.0
1006778530612,-0.0016479641,-6.825682E-4,-0.001298291,0.39743748,0.009576807,9.888053,-32.427246,-0.12081646,-71.912895,N/A,-2.2910063,0.15089348,88.48755,180.0
1006783544191,0.0015478292,-0.0017478326,-2.330266E-4,0.40701428,0.047884032,9.921572,-32.427246,-0.12081646,-71.912895,N/A,-2.2910063,0.15089326,88.48755,180.0
1006788559921,0.0015478292,-0.0017478326,-2.330266E-4,0.37828386,0.01436521,9.900024,-32.436466,-0.8348043,-72.37041,N/A,-2.2895496,0.15123992,88.487564,180.0
1006793572281,-5.8269966E-4,0.0025132252,-0.001298291,0.39025488,0.031124622,9.847352,-32.436466,-0.8348043,-72.37041,N/A,-2.2895498,0.1512396,88.48755,180.0
1006798587038,-5.8269966E-4,0.0025132252,-0.001298291,0.41180268,0.009576807,9.844957,-32.411125,-1.5672811,-72.93812,N/A,-2.29047,0.14982973,88.48752,180.0
1006803599877,0.0036783582,-6.825682E-4,-2.330266E-4,0.3878607,-0.0023942017,9.864111,-32.411125,-1.5672811,-72.93812,N/A,-2.29047,0.1498293,88.4875,180.0
1006808614654,-5.8269966E-4,3.8269625E-4,-0.001298291,0.41180268,0.007182605,9.933543,-32.35944,-2.0002768,-73.27536,N/A,-2.2899632,0.1498365,88.48752,180.0
1006813627297,-0.003778493,0.0025132252,-2.330266E-4,0.3854665,0.031124622,9.92636,-32.35944,-2.0002768,-73.27536,N/A,-2.2899635,0.14983639,88.48752,180.0
1006818641714,-0.0016479641,-0.0017478326,-2.330266E-4,0.40222588,0.033518825,9.821015,-32.201485,-2.1674109,-73.22791,N/A,-2.2899635,0.14983639,88.48752,180.0
1006823652729,-5.8269966E-4,3.8269625E-4,-0.0023635554,0.37588966,0.02873042,9.801862,-32.201485,-2.1674109,-73.22791,N/A,-2.2899814,0.15024965,88.48752,180.0
1006828666135,4.825648E-4,0.0014479606,-0.001298291,0.40222588,-0.031124622,9.832987,-32.127968,-2.1299467,-72.96159,N/A,-2.2903957,0.15042612,88.48753,180.0
1006833676658,-5.8269966E-4,-0.002813097,-0.001298291,0.4237737,0.05267244,9.828198,-32.127968,-2.1299467,-72.96159,N/A,-2.290396,0.15042591,88.48753,180.0
1006838688432,-0.0027132286,-6.825682E-4,-2.330266E-4,0.39743748,0.045489833,9.821015,-32.09449,-1.7572193,-72.59151,N/A,-2.2896364,0.15018894,88.48753,180.0
1006843697759,-5.8269966E-4,0.0025132252,-0.001298291,0.39264908,0.06943185,9.85214,-32.09449,-1.7572193,-72.59151,N/A,-2.2896364,0.15018861,88.48752,180.0
1006848708786,-0.0016479641,-0.0038783615,8.322378E-4,0.4357447,0.02633622,9.801862,-31.88633,-1.0234993,-72.14861,N/A,-2.290026,0.14861463,88.48747,180.0
1006853717574,-5.8269966E-4,-0.0017478326,-0.0023635554,0.37349546,0.05746084,9.878476,-31.88633,-1.0234993,-72.14861,N/A,-2.2900257,0.14861463,88.48747,180.0
1006858729427,0.0015478292,0.0014479606,-0.001298291,0.45250413,0.04309563,9.85214,-31.717607,-0.10673214,-71.78833,N/A,-2.2901113,0.14812675,88.48743,180.0
1006863739610,-5.8269966E-4,-6.825682E-4,-2.330266E-4,0.3878607,0.035913024,9.883265,-31.717607,-0.10673214,-71.78833,N/A,-2.2901118,0.14812665,88.48743,180.0
1006868751853,-0.0016479641,3.8269625E-4,-0.001298291,0.36391866,0.02633622,9.873688,-31.60112,0.6343187,-71.7615,N/A,-2.2898657,0.14849532,88.48746,180.0
1006873762060,-5.8269966E-4,-6.825682E-4,-0.001298291,0.4165911,0.007182605,9.828198,-31.60112,0.6343187,-71.7615,N/A,-2.2898657,0.14849532,88.48746,180.0
1006878774174,-5.8269966E-4,-6.825682E-4,-0.001298291,0.37110126,0.01436521,9.919178,-31.295094,1.1521738,-71.921524,N/A,-2.2912474,0.14744778,88.48741,180.0
1006883784154,-5.8269966E-4,0.0025132252,0.0018975022,0.40940848,0.02633622,9.880871,-31.295094,1.1521738,-71.921524,N/A,-2.2912474,0.14744756,88.48741,180.0
1006888796106,0.0026130937,-6.825682E-4,8.322378E-4,0.4141969,0.019153614,9.816227,-31.011095,1.4534944,-71.99063,N/A,-2.2913358,0.14968018,88.4875,180.0
1006893804678,0.0015478292,-0.0038783615,0.0018975022,0.38307226,0.031124622,9.883265,-31.011095,1.4534944,-71.99063,N/A,-2.291336,0.14967997,88.4875,180.0
1006898815616,-5.8269966E-4,-6.825682E-4,8.322378E-4,0.40222588,0.02873042,9.835381,-31.06849,1.4952494,-71.928406,N/A,-2.292073,0.15080634,88.48755,180.0
1006903823816,-5.8269966E-4,-0.002813097,8.322378E-4,0.40222588,0.047884032,9.861717,-31.06849,1.4952494,-71.928406,N/A,-2.292073,0.15080601,88.48755,180.0
1006908834395,-5.8269966E-4,-0.002813097,8.322378E-4,0.36391866,0.047884032,9.921572,-31.485416,1.5977745,-71.66732,N/A,-2.2938185,0.15173659,88.487595,180.0
1006913843093,4.825648E-4,0.0025132252,8.322378E-4,0.3878607,0.023942016,9.799467,-31.485416,1.5977745,-71.66732,N/A,-2.293819,0.1517364,88.487595,180.0
1006918853782,0.0015478292,3.8269625E-4,-0.001298291,0.4141969,-0.009576807,9.885659,-31.976673,1.9243,-71.24416,N/A,-2.2935133,0.1510578,88.48755,180.0
1006923861174,4.825648E-4,3.8269625E-4,8.322378E-4,0.4213795,0.019153614,9.844957,-31.976673,1.9243,-71.24416,N/A,-2.2935138,0.15105769,88.48755,180.0
1006928871074,5.326322E-4,0.0027129622,1.3315806E-4,0.4285621,0.016759412,9.892841,-31.976673,1.9243,-71.24416,N/A,-2.2930696,0.15063843,88.48755,180.0
1006933879129,5.326322E-4,5.824333E-4,-9.321064E-4,0.4165911,0.023942016,9.854534,-32.27999,2.3302832,-70.87934,N/A,-2.2930696,0.15063833,88.48755,180.0
1006938889189,5.326322E-4,-0.00261336,1.3315806E-4,0.3878607,0.035913024,9.85214,-32.27999,2.3302832,-70.87934,N/A,-2.293342,0.15056197,88.48755,180.0
1006943897221,-5.326322E-4,5.824333E-4,0.0011984225,0.39983168,0.016759412,9.840169,-32.38896,2.560229,-70.77791,N/A,-2.2933424,0.15056187,88.48755,180.0
1006948905903,-5.326322E-4,5.824333E-4,1.3315806E-4,0.36391866,0.047884032,9.888053,-32.38896,2.560229,-70.77791,N/A,-2.2938778,0.15141244,88.48758,180.0
1006953913071,-0.0015978967,-0.0036786243,0.0011984225,0.39743748,0.088585466,9.864111,-32.309315,2.4007688,-71.0005,N/A,-2.2938778,0.15141223,88.48758,180.0
1006958921206,0.0015978967,0.0027129622,-9.321064E-4,0.39264908,0.035913024,9.909601,-32.309315,2.4007688,-71.0005,N/A,-2.2925441,0.15207846,88.487595,180.0
1006963927984,-5.326322E-4,-0.00261336,1.3315806E-4,0.4141969,0.01436521,9.873688,-32.162773,1.879049,-71.39317,N/A,-2.2925441,0.15207835,88.487595,180.0
1006968937085,5.326322E-4,-0.00261336,-9.321064E-4,0.36631286,-0.04309563,9.876082,-32.162773,1.879049,-71.39317,N/A,-2.2941246,0.150572,88.48755,180.0
1006973942990,-0.0015978967,0.0016476978,0.0011984225,0.40701428,0.05746084,9.849746,-32.042984,1.3692511,-71.70769,N/A,-2.2941246,0.1505718,88.48755,180.0
1006978950232,-0.0015978967,0.0016476978,0.0011984225,0.4285621,0.02633622,9.902418,-32.042984,1.3692511,-71.70769,N/A,-2.2960007,0.15016472,88.48755,180.0
1006983955098,5.326322E-4,-0.0015480955,1.3315806E-4,0.38067806,0.050278235,9.895236,-31.870607,1.3001103,-71.766716,N/A,-2.2960007,0.15016451,88.48755,180.0
1006988961717,0.0037284256,0.0027129622,1.3315806E-4,0.37828386,0.074220255,9.835381,-31.870607,1.3001103,-71.766716,N/A,-2.2959301,0.15018265,88.48753,180.0
1006993966118,-0.0026631611,-4.828311E-4,1.3315806E-4,0.37110126,0.045489833,9.888053,-31.699818,1.5219198,-71.71432,N/A,-2.2959306,0.15018244,88.48753,180.0
1006998973619,0.0015978967,-0.0015480955,1.3315806E-4,0.39983168,0.055066638,9.873688,-31.699818,1.5219198,-71.71432,N/A,-2.294859,0.15312755,88.48764,180.0
1007003979605,5.326322E-4,0.0027129622,1.3315806E-4,0.3878607,0.02873042,9.854534,-31.62298,1.6754655,-71.74526,N/A,-2.294859,0.15312743,88.48764,180.0
1007008987781,-5.326322E-4,5.824333E-4,0.0011984225,0.39983168,0.04070143,9.825804,-31.658184,1.691781,-71.72081,N/A,-2.2953525,0.15301205,88.487656,180.0
1007013993976,5.326322E-4,-4.828311E-4,1.3315806E-4,0.35434186,0.021547815,9.916783,-31.658184,1.691781,-71.72081,N/A,-2.2953525,0.15301193,88.487656,180.0
1007019002128,0.0015978967,0.0037782267,-0.0019973707,0.40462008,0.019153614,9.861717,-31.80674,1.5354019,-71.61535,N/A,-2.2947454,0.15166652,88.48758,180.0
1007024006994,0.0015978967,-4.828311E-4,0.0011984225,0.38067806,0.0047884034,9.744401,-31.80674,1.5354019,-71.61535,N/A,-2.294746,0.15166631,88.48758,180.0
1007029014387,0.0026631611,5.824333E-4,1.3315806E-4,0.40222588,0.059855044,9.883265,-31.80674,1.5354019,-71.61535,N/A,-2.29529,0.15248589,88.487625,180.0
1007034019955,0.0037284256,0.0027129622,1.3315806E-4,0.39504328,0.009576807,9.809045,-32.00972,1.409157,-71.4327,N/A,-2.2952898,0.15248579,88.487625,180.0
1007039027562,5.326322E-4,-0.0015480955,0.0011984225,0.39983168,0.045489833,9.940725,-32.00972,1.409157,-71.4327,N/A,-2.2938368,0.15481833,88.48772,180.0
1007044033168,5.326322E-4,0.0027129622,0.0011984225,0.4381389,0.035913024,9.787497,-32.116848,1.5821072,-71.03409,N/A,-2.2938373,0.15481833,88.48772,180.0
1007049039474,5.326322E-4,0.0027129622,0.0011984225,0.35673606,-0.0047884034,9.911995,-32.060493,1.9527917,-70.663185,N/A,-2.2937324,0.1558679,88.48776,180.0
1007054044314,5.326322E-4,-0.00261336,0.0011984225,0.4237737,0.0047884034,9.842564,-32.060493,1.9527917,-70.663185,N/A,-2.2937324,0.15586747,88.48776,180.0
1007059050141,0.0015978967,-4.828311E-4,0.0022636869,0.36391866,-0.033518825,9.938332,-31.94464,2.2183378,-70.8169,N/A,-2.2924247,0.15615101,88.48778,180.0
1007064054695,-0.0015978967,-4.828311E-4,0.0033289513,0.40940848,0.074220255,9.883265,-31.94464,2.2183378,-70.8169,N/A,-2.2924247,0.1561509,88.48778,180.0
1007069061496,-0.0015978967,-4.828311E-4,0.0033289513,0.39264908,0.016759412,9.765948,-31.81588,2.2920249,-71.36148,N/A,-2.2924182,0.15510356,88.48773,180.0
1007074066671,-5.326322E-4,-4.828311E-4,1.3315806E-4,0.3878607,-0.0047884034,9.873688,-31.81588,2.2920249,-71.36148,N/A,-2.2924182,0.15510346,88.48772,180.0
1007079073675,5.326322E-4,-4.828311E-4,1.3315806E-4,0.38307226,0.055066638,9.864111,-31.713871,2.311457,-71.58408,N/A,-2.2927139,0.15563741,88.48776,180.0
1007084078547,-0.0015978967,-4.828311E-4,1.3315806E-4,0.4141969,0.033518825,9.768343,-31.713871,2.311457,-71.58408,N/A,-2.292714,0.15563688,88.48776,180.0
1007089085447,0.0015978967,-4.828311E-4,0.0022636869,0.4141969,0.035913024,9.911995,-31.652256,2.0858572,-71.49006,N/A,-2.2943935,0.15659213,88.48779,180.0
1007094088968,5.326322E-4,0.0016476978,1.3315806E-4,0.4285621,0.050278235,9.89763,-31.652256,2.0858572,-71.49006,N/A,-2.2943935,0.1565917,88.48779,180.0
1007099094965,0.0015978967,-0.0015480955,0.0022636869,0.39983168,0.074220255,9.866506,-31.60728,1.5800432,-71.552956,N/A,-2.2940161,0.1546908,88.48772,180.0
1007104099147,-5.326322E-4,5.824333E-4,0.0033289513,0.39743748,-0.009576807,9.832987,-31.60728,1.5800432,-71.552956,N/A,-2.2940161,0.1546907,88.48772,180.0
1007109105370,-0.0015978967,5.824333E-4,0.0011984225,0.41180268,0.0023942017,9.854534,-31.571735,1.2558042,-71.58183,N/A,-2.2932856,0.15424,88.4877,180.0
1007114109584,-0.0026631611,5.824333E-4,0.0022636869,0.39983168,0.038307227,9.818622,-31.571735,1.2558042,-71.58183,N/A,-2.2932854,0.1542401,88.4877,180.0
1007119114517,-5.326322E-4,0.0027129622,-9.321064E-4,0.3878607,-0.0047884034,9.866506,-31.443798,1.2606269,-71.33635,N/A,-2.2930648,0.15279476,88.487656,180.0
1007124116787,-0.0015978967,0.0016476978,1.3315806E-4,0.41180268,0.02873042,9.888053,-31.443798,1.2606269,-71.33635,N/A,-2.2930648,0.15279444,88.487656,180.0
1007129121068,-0.0015978967,-0.0036786243,1.3315806E-4,0.39743748,0.0,9.907207,-31.311914,1.3696901,-70.97133,N/A,-2.293456,0.15403558,88.487686,180.0
1007134123295,5.326322E-4,5.824333E-4,-9.321064E-4,0.37588966,-0.009576807,9.904813,-31.311914,1.3696901,-70.97133,N/A,-2.2934566,0.15403558,88.487686,180.0
1007139128341,-0.0015978967,0.0016476978,-9.321064E-4,0.41180268,0.04309563,9.880871,-31.337872,1.5514864,-70.614044,N/A,-2.2951806,0.15516451,88.48775,180.0
1007144131746,0.0026631611,0.0016476978,1.3315806E-4,0.39025488,-0.0023942017,9.854534,-31.337872,1.5514864,-70.614044,N/A,-2.2951806,0.1551644,88.48775,180.0
